experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	13	0	0-3	NULL	Please select a number	4	NULL	12301	A2NA2OJT15COZY	
veen4	object-even	Indefinite	9	8	nonadditive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	74	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Indefinite	9	8	nonadditive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	74	0	0-8	NULL	Please select a number	1	NULL	11140	A2NA2OJT15COZY	
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	73	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Indefinite	9	7	additive	postnominal	Too	"A six even, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	73	0	0-7	NULL	Please select a number	2	NULL	9051	A2NA2OJT15COZY	
veen4	object-even	Indefinite	7	5	additive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	55	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Indefinite	7	5	additive	prenominal	Too	"Even an ace, too."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	55	0	0-5	NULL	Please select a number	3	NULL	13402	A2NA2OJT15COZY	
veen4	object-even	Indefinite	5	1	additive	prenominal	NoToo	Even a university professor.	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	35	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Indefinite	5	1	additive	prenominal	NoToo	Even a university professor.	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	35	0	0-1	NULL	Please select a number	6	NULL	13371	A2NA2OJT15COZY	
veen4	object-even	Proper N	1	2	nonadditive	prenominal	NoToo	Even Obama.	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	4	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Proper N	1	2	nonadditive	prenominal	NoToo	Even Obama.	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	4	0	0-2	NULL	Please select a number	3	NULL	9666	A2NA2OJT15COZY	
veen4	object-even	Indefinite	6	4	nonadditive	postnominal	NoToo	"An A+, even."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	46	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Indefinite	6	4	nonadditive	postnominal	NoToo	"An A+, even."	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	46	0	0-4	NULL	Please select a number	5	NULL	8237	A2NA2OJT15COZY	
veen4	object-even	Proper N	2	6	nonadditive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	16	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Proper N	2	6	nonadditive	prenominal	Too	"Even Isaac, too."	"It’s International Friendship day at school and each child is supposed to choose exactly one other student to hug. Alice has not been talking to Harry, Alfie, and Isaac for the past few months. She particularly does not like Isaac. But today, she decided that the only person she would hug is someone she didn’t normally talk to. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	16	0	0-6	NULL	Please select a number	2	NULL	12337	A2NA2OJT15COZY	
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	53	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Indefinite	7	3	additive	postnominal	NoToo	"An ace, even."	"We were playing a card game where each player has five cards. The player with the highest card wins. Aces beat kings, kings beat queens, etc. In the end Sally asked whether I had a jack. I said I did. But in fact I had some better cards in my hand."	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	53	0	0-3	NULL	Please select a number	6	NULL	8816	A2NA2OJT15COZY	
veen4	object-even	Indefinite	7	8	nonadditive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	58	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Indefinite	7	8	nonadditive	postnominal	Too	"An ace even, too."	"We were playing a card game where each player gets only one card. Aces beat kings, kings beat queens, etc.  In the end Sally asked whether I had a jack. But the only card I had was higher. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	58	0	0-8	NULL	Please select a number	2	NULL	11819	A2NA2OJT15COZY	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	41	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Indefinite	5	7	additive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	41	0	0-7	NULL	Please select a number	1	NULL	11240	A2NA2OJT15COZY	
veen4	object-even	Indefinite	8	5	additive	prenominal	Too	"Even a gold medal, too."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	63	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Indefinite	8	5	additive	prenominal	Too	"Even a gold medal, too."	"Everyone on the Dutch speed skating team won at least one medal. Mostly, people won bronze and silver medals. Mary did particularly well this year and won multiple medals. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	63	0	0-5	NULL	Please select a number	5	NULL	10585	A2NA2OJT15COZY	
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	11	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
veen4	object-even	Proper N	2	1	additive	prenominal	NoToo	Even Isaac.	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	11	0	0-1	NULL	Please select a number	7	NULL	9156	A2NA2OJT15COZY	
veen4	object-even	Proper N	4	2	nonadditive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For 2022, the three candidates had unpleasant conditions. But FIFA eventually chose one. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460740229	89c8924d0746253e8039c87504a726a1	AJ	28	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A2NA2OJT15COZY	
