experiment	URposition	TypeNP	item	condition	Context	syntax	presenceToo	text	context	question	qType	design	 Time results were received.	 MD5 hash of participant's IP address.	 Controller name.	 Item number.	 Element number.	 Type.	 Group.	 Field name./ Sentence (or sentence MD5)./ Question (NULL if none).	 Field value./ Answer.	 Whether or not answer was correct (NULL if N/A).	 Time taken to answer.	Worker ID Number
veen4	object-even	Indefinite	9	4	nonadditive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw one die and the one with the highest number would win. I was first and I rolled a high number. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	70	0	0-4	NULL	Please select a number	1	NULL	3138	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	8	2	nonadditive	prenominal	NoToo	Even a gold medal.	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	60	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	8	2	nonadditive	prenominal	NoToo	Even a gold medal.	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	60	0	0-2	NULL	Please select a number	6	NULL	1780	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	9	3	additive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	69	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	9	3	additive	postnominal	NoToo	"A six, even."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	69	0	0-3	NULL	Please select a number	1	NULL	2403	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	5	5	additive	prenominal	Too	"Even a university professor, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	39	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	5	5	additive	prenominal	Too	"Even a university professor, too."	The director of our high school has been looking for a number of teachers for a long time. He eventually hired a number of people to teach various courses. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	39	0	0-5	NULL	Please select a number	6	NULL	1669	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	8	6	nonadditive	prenominal	Too	"Even a gold medal, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	64	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	8	6	nonadditive	prenominal	Too	"Even a gold medal, too."	"Each member of the Dutch speed skating team won exactly one medal: bronze, silver, or gold. Mary, who was trying out for the team, did particularly well and also ended up winning a medal. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	64	0	0-6	NULL	Please select a number	6	NULL	1371	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	4	1	additive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	27	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	4	1	additive	prenominal	NoToo	Even Qatar.	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	27	0	0-1	NULL	Please select a number	1	NULL	1671	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	4	7	additive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	33	0	0-7	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	4	7	additive	postnominal	Too	"Qatar even, too."	"To host a soccer world cup, the candidate country needs to have a suitable climate. For the next three world cups, the candidate countries do not necessarily have a suitable climate. But FIFA eventually chose three countries.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	33	0	0-7	NULL	Please select a number	1	NULL	1363	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	5	8	nonadditive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	42	0	0-8	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	5	8	nonadditive	postnominal	Too	"A university professor even, too."	The director of our high school has been looking for a teacher for the mathematics course for a long time. He eventually hired one. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	42	0	0-8	NULL	Please select a number	5	NULL	3008	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	3	4	nonadditive	postnominal	NoToo	"Gary Kasparov, even."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	22	0	0-4	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	3	4	nonadditive	postnominal	NoToo	"Gary Kasparov, even."	Tom made it to the semi-finals in a chess tournament where he had to beat only one person to reach the final match. He did very well because he defeated an internationally renowned chess champion. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	22	0	0-4	NULL	Please select a number	6	NULL	3988	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	6	2	nonadditive	prenominal	NoToo	Even an A+.	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	44	0	0-2	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	6	2	nonadditive	prenominal	NoToo	Even an A+.	I took one course last semester. The final exam for that course was extremely difficult. I was really worried I would fail. But I actually got a good grade. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	44	0	0-2	NULL	Please select a number	6	NULL	1508	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	13	0	0-3	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	2	3	additive	postnominal	NoToo	"Isaac, even. "	"It’s International Friendship day and in our school, each child is supposed to hug at least one other student. Alice has not been talking to Isaac for the past few months since he’s her least favourite classmate. But today Alice hugged all of her classmates. "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	13	0	0-3	NULL	Please select a number	1	NULL	3257	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	9	5	additive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	71	0	0-5	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Indefinite	9	5	additive	prenominal	Too	"Even a six, too."	I was playing a dice game with some friends where each of us had to throw three dice at the same time and the one with the biggest total would win. I rolled good numbers. 	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	71	0	0-5	NULL	Please select a number	6	NULL	1712	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	1	6	nonadditive	prenominal	Too	"Even Obama, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	8	0	0-6	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	1	6	nonadditive	prenominal	Too	"Even Obama, too."	"People lined up at the climate conference to see government officials. The line was too long, so each person got to meet only one official. Nancy felt happy because she got to see someone high profile.  "	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	8	0	0-6	NULL	Please select a number	2	NULL	2464	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	3	1	additive	prenominal	NoToo	Even Gary Kasparov.	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	19	0	0-1	NULL	How natural did you think this sentence was?	NULL	NULL	NULL	A1BQCRF5Q76YFY	
veen4	object-even	Proper N	3	1	additive	prenominal	NoToo	Even Gary Kasparov.	Tom participated in a chess tournament in which he did really well. He defeated multiple internationally renowned players.  	"How natural did you think this sentence was?\n(Between1=completely unnatural, and 6=completely natural)"	jm	Random	1460739453	38e3f02d43976c4fb9cc59c4fdb0b903	AJ	19	0	0-1	NULL	Please select a number	6	NULL	2284	A1BQCRF5Q76YFY	
